ward_id,tree_type,count
181,Adenanthera Pavonina L.,10
181,Aegle Marmelos (L.) Corr. Serr.,5
181,Ailanthus Triphysa (Dennst.) Alston,1
181,Albizia Lebbeck (L.) Benth.,5
181,Albizia Odoratissima (L.F.) Bent,6
181,Aleurites Moluccana (L.) Wild.,3
181,Alstonia Macrophylla Wall. Ex Dc.,1
181,Alstonia Scholaris (L.) R. Br.,1
181,Anacardium Occidentale L.,1
181,Annona Reticulata L.,1
181,Annona Squamosa L,2
181,Araucaria Columnaris,1
181,Artocarpus Heterophyllus Lam.,6
181,Azadirachta Indica A. Juss.,12
181,Barringtonia Asiatica (L.) Kurz,3
181,Bauhinia Galpinii N.E. Br.,1
181,Bauhinia Purpurea L.,2
181,Bauhinia Racemosa Lam,9
181,Bauhinia Tomentosa L.,3
181,Bauhinia Variegata L.,4
181,Broussonetia Luzonica Bureau,2
181,Caesalpinia Ferrea Mart. Ex Tul.,1
181,Callistemon Viminalis (Soland. Ex Gaertn.) G. Don,6
181,Caryota Mitis Lour.,7
181,Caryota Urens L,7
181,Cassia Grandis L.F,3
181,Cassia Moschata Kunth,2
181,Cassine Paniculata (Wight & Arn.),1
181,Castanospermum Australe Cunn. & Fraser,1
181,Ceiba Pentandra (L.) Gaertn.,1
181,Centrolobium Microchaete (Mart. Ex Benth.),4
181,Cirtus Grandis (L.) Osbeck,1
181,Citharexylum Fruticosum L.,1
181,Cocos Nucifera L.,17
181,Cordia Wallichii G. Don,4
181,Crescentia Cujete L.,6
181,Delonix Regia (Bojer Ex Hook.) Raf.,1
181,Dillenia Indica L,1
181,Diospyros Ebenum Koenig.,2
181,Elaeocarpus Grandis F. Muell.,2
181,Emblica Officinalis Gaertn.,4
181,Erythrina Umbrosa Kunth,5
181,Erythroxylum Monogynum Roxb.,2
181,Ficus Auriculata Lour.,1
181,Ficus Benghalensis L.,7
181,Ficus Benjamina L.,10
181,Ficus Elastica Roxb. Ex Hornem,1
181,Ficus Pandurata Hance,1
181,Ficus Racemosa L.,4
181,Ficus Religiosa L.,6
181,Filicium Decipiens (Wt. & Arn.),1
181,Flacouratia Inermis Roxb.,3
181,Grevillea Robusta Cunn. Ex R. Br.,11
181,Hydristele Wendlandiana (C. Moore & F. Muell.) H. Wendl. & Drude,1
181,Joannesia Princeps Vell,3
181,Khaya Senegalensis (Desr.) A. Juss.,19
181,Kigelia Africana (Lam.) Benth,15
181,Leucaena Latisiliqua (L.) Gillis,5
181,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,5
181,Lonchocarpus Minimiflorus J.D. Smith,4
181,Malpighia Glabra L.,2
181,Mangifera Indica L.,10
181,Manilkara Zapota (L.) P. Royen,1
181,Markhamia Lutea (Benth.) K.Schum,42
181,Melaleuca Bracteate F. Muell.,1
181,Michelia Champaca L,1
181,Michelia Longifolia Blume,1
181,Millingtonia Hortensis L.F,32
181,Muntingia Calabura L.,7
181,Neolomarckia,6
181,Ochroma Lagopus Sw,6
181,Others,7
181,Peltophorum Africanum Sond.,25
181,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,36
181,Persea Americana Mille,1
181,Persea Macrantha (Nees) Kosterm,1
181,Plumeri Obtusa L. Var. Obtusa,1
181,Plumeria Obtusa L. Var. Sericiflora,1
181,Plumeria Rubra L. Forma Acutifolia,41
181,Polyalthia Longifolia (Sonn.) Thwaites,4
181,Pongamia Pinnata (L.) Pierre,44
181,Prosopis Juliflora (Sw.) Dc.,3
181,Psidium Guajava L.,1
181,Pterospermum Acerifolium (L.) Wild,1
181,Roystonea Regia (H.B.K) O. F. Cook,7
181,Salix Tetrasperma Roxb,1
181,Samanea Saman (Jacq.) Merr.,23
181,Sapindus Laurifolius Vahl,6
181,Sapium Sebiferum (L.) Roxb.,3
181,Saraca Asoca (Roxb.) De Wilde,36
181,Sesbania Grandiflora (L.) Poiret,16
181,Spondias Pinnata (L.F.) Kurz,8
181,Swietenia Mahagoni (L.) Jacq.,40
181,Syzygium Cumini (L.) Skeels,5
181,Syzygium Nervosum Dc,2
181,Syzygium Samarangese (Bl.) Merr. & Perry,2
181,Tabebuia Aurea (Manso) Benth. & Hook.F. Ex S. Moore,4
181,Tabebuia Impetiginosa (Mart. Ex Dc.) Standl.,1
181,Tabebuia Pallida (Lindley) Miers,1
181,Tabebuia Rosea (Bertol) Dc.,11
181,Terminalia Arjuna (Roxb. Ex Dc.) Wight & Arn.,1
181,Terminalia Catappa L,27
181,Terminalia Crenulata Roth,1
181,Thespesia Populnea,12
181,Wrightia Tinctoria (Roxb.) R. Br,4
181,Ziziphus Mauritiana Lam,1
182,Acacia Auriculiformis Cunn. Ex Benth,9
182,Adenanthera Pavonina L.,1
182,Aegle Marmelos (L.) Corr. Serr.,4
182,Albizia Lebbeck (L.) Benth.,3
182,Bauhinia Forficata,1
182,Bauhinia Racemosa Lam,8
182,Callistemon Viminalis (Soland. Ex Gaertn.) G. Don,2
182,Caryota Urens L,2
182,Cassia Grandis L.F,1
182,Centrolobium Microchaete (Mart. Ex Benth.),1
182,Clusia Rosea Jacq.,1
182,Cocos Nucifera L.,2
182,Elaeocarpus Grandis F. Muell.,1
182,Emblica Officinalis Gaertn.,1
182,Erythroxylum Monogynum Roxb.,1
182,Ficus Benghalensis L.,2
182,Ficus Benjamina L.,1
182,Firmiana Colorata (Roxb.) R. Br.,1
182,Flacouratia Inermis Roxb.,1
182,Garcinia Indica (Thouars) Choisy,2
182,Joannesia Princeps Vell,2
182,Khaya Senegalensis (Desr.) A. Juss.,14
182,Kigelia Africana (Lam.) Benth,6
182,Malpighia Glabra L.,1
182,Manihot Glaziovii Muell. -Arg,1
182,Millingtonia Hortensis L.F,22
182,Ochroma Lagopus Sw,8
182,Parkia Biglandulosa Wt. & Arn.,1
182,Peltophorum Africanum Sond.,17
182,Plumeria Rubra L. Forma Acutifolia,1
182,Sapindus Laurifolius Vahl,1
182,Sesbania Grandiflora (L.) Poiret,19
182,Spondias Pinnata (L.F.) Kurz,6
182,Syzygium Aromaticum (L.) Merr. & Perry,1
182,Wrightia Tinctoria (Roxb.) R. Br,3
182,Ziziphus Mauritiana Lam,3
183,Acacia Chundra (Roxb. Ex Rottl.),1
183,Acacia Leucophloea (Roxb.) Wild,1
183,Aegle Marmelos (L.) Corr. Serr.,2
183,Albizia Odoratissima (L.F.) Bent,1
183,Azadirachta Indica A. Juss.,1
183,Bauhinia Forficata,1
183,Bauhinia Racemosa Lam,4
183,Caryota Urens L,2
183,Cassia Javanica L.,1
183,Castanospermum Australe Cunn. & Fraser,1
183,Elaeocarpus Grandis F. Muell.,2
183,Erythrina Umbrosa Kunth,1
183,Erythroxylum Monogynum Roxb.,1
183,Ficus Religiosa L.,2
183,Firmiana Colorata (Roxb.) R. Br.,1
183,Flacouratia Inermis Roxb.,3
183,Hibiscus Tiliaceus L,1
183,Joannesia Princeps Vell,1
183,Khaya Senegalensis (Desr.) A. Juss.,5
183,Kigelia Africana (Lam.) Benth,5
183,Lepisanthes Tetraphylla (Vahl) Radlk.,1
183,Lonchocarpus Minimiflorus J.D. Smith,2
183,Malpighia Glabra L.,2
183,Millingtonia Hortensis L.F,2
183,Neolomarckia,1
183,Peltophorum Africanum Sond.,4
183,Persea Americana Mille,1
183,Plumeria Rubra L. Forma Acutifolia,4
183,Pterospermum Acerifolium (L.) Wild,1
183,Sapindus Laurifolius Vahl,2
183,Saraca Asoca (Roxb.) De Wilde,1
183,Sesbania Grandiflora (L.) Poiret,2
183,Spondias Pinnata (L.F.) Kurz,2
183,Thespesia Populnea,1
183,Wrightia Tinctoria (Roxb.) R. Br,1
183,ficus Drupacea,1
184,Azadirachta Indica A. Juss.,1
184,Bauhinia Purpurea L.,1
184,Bauhinia Racemosa Lam,1
184,Cocos Nucifera L.,1
184,Delonix Regia (Bojer Ex Hook.) Raf.,2
184,Eucalyptus Tereticornis Sm.,2
184,Ficus Religiosa L.,3
184,Mangifera Indica L.,2
184,Markhamia Lutea (Benth.) K.Schum,2
184,Michelia Longifolia Blume,1
184,Muntingia Calabura L.,3
184,Others,3
184,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,1
184,Polyalthia Longifolia (Sonn.) Thwaites,1
184,Pongamia Pinnata (L.) Pierre,9
184,Roystonea Regia (H.B.K) O. F. Cook,1
184,Samanea Saman (Jacq.) Merr.,8
184,Saraca Asoca (Roxb.) De Wilde,3
184,Swietenia Mahagoni (L.) Jacq.,3
184,Syzygium Cumini (L.) Skeels,1
184,Tabebuia Rosea (Bertol) Dc.,1
184,Terminalia Catappa L,8
184,Thespesia Populnea,2
189,Filicium Decipiens (Wt. & Arn.),1
196,Bauhinia Purpurea L.,1
196,Bauhinia Variegata L.,1
196,Dillenia Indica L,1
196,Ficus Religiosa L.,2
196,Grevillea Robusta Cunn. Ex R. Br.,19
196,Khaya Senegalensis (Desr.) A. Juss.,1
196,Mimusops Elengi L.,11
196,Pongamia Pinnata (L.) Pierre,1
196,Sesbania Grandiflora (L.) Poiret,1
196,Tabebuia Rosea (Bertol) Dc.,1
196,Terminalia Catappa L,10
200,Acacia Auriculiformis Cunn. Ex Benth,53
200,Acacia Catechu (L. F.) Wild.,9
200,Adenanthera Pavonina L.,1
200,Aegle Marmelos (L.) Corr. Serr.,3
200,Albizia Lebbeck (L.) Benth.,2
200,Alstonia Macrophylla Wall. Ex Dc.,9
200,Alstonia Scholaris (L.) R. Br.,1
200,Annona Reticulata L.,7
200,Annona Squamosa L,4
200,Araucaria Columnaris,4
200,Artocarpus Altitilis (Park.) Fosb.,3
200,Artocarpus Heterophyllus Lam.,14
200,Artocarpus Hirsutus Lam.,6
200,Averrhoa Carambola L.,1
200,Barringtonia Acutangula (L.),1
200,Bauhinia Blakeana Dunn,1
200,Bauhinia Purpurea L.,8
200,Bauhinia Racemosa Lam,2
200,Bauhinia Tomentosa L.,1
200,Bauhinia Variegata L.,5
200,Bombax Malabaricum Dc,9
200,Calamus Prasinus Lak. & Renuka,4
200,Calophyllum Inophyllum L,4
200,Caryota Urens L,4
200,Cassia Fistula,1
200,Cassia Javanica L.,3
200,Cassia Moschata Kunth,1
200,Casuarina Equisetifolia L.,2
200,Cedrela Odorata L,1
200,Ceiba Pentandra (L.) Gaertn.,8
200,Cinnamomum Verum J.S. Presl,2
200,Clusia Rosea Jacq.,1
200,Cochlospermum Religiosum (L.),3
200,Cocos Nucifera L.,29
200,Cordia Wallichii G. Don,3
200,Crescentia Cujete L.,5
200,Dalbergia Sissoo Roxb.,2
200,Diospyros Cordifolia Roxb.,1
200,Diospyros Ebenum Koenig.,1
200,Diospyros Melanoxylon Roxb.,1
200,Erythina Standleyana Krukoff,1
200,Erythroxylum Monogynum Roxb.,1
200,Eucalyptus Tereticornis Sm.,7
200,Ficus Benghalensis L.,24
200,Ficus Racemosa L.,20
200,Ficus Religiosa L.,14
200,Ficus Virens Aiton (Ficus Infectoria Sensu Roxb. -Type Iii),1
200,Flacouratia Inermis Roxb.,1
200,Gliricidia Sepium,1
200,Gmelina Arborea Roxb.,1
200,Grevillea Robusta Cunn. Ex R. Br.,583
200,Guazuma Ulmifolia Lam,1
200,Jacaranda Acutifolia Humb. & Bonp,1
200,Joannesia Princeps Vell,1
200,Kigelia Africana (Lam.) Benth,1
200,Lagerstroemia Speciosa (L.) Pers,14
200,Leucaena Latisiliqua (L.) Gillis,1
200,Livistona Chinensis (Jacq.) R. Br. Ex Mart.,554
200,Madhuca Indica J. Gmelin,28
200,Majidea Zanguebarica Oliv.,3
200,Mangifera Indica L.,8
200,Manilkara Zapota (L.) P. Royen,10
200,Markhamia Lutea (Benth.) K.Schum,38
200,Melia Azedarach L,1
200,Melia Dubia Cav,7
200,Michelia Champaca L,8
200,Millingtonia Hortensis L.F,46
200,Mimusops Elengi L.,50
200,Mitragyna Parviflora (Roxb.) Korth.,3
200,Moringa Oleifera Lam.,1
200,Muntingia Calabura L.,5
200,Murraya Koenigii (L.) Spreng.,2
200,Neolomarckia,14
200,Ochroma Lagopus Sw,4
200,Others,5
200,Peltophorum Africanum Sond.,4
200,Persea Americana Mille,1
200,Persea Macrantha (Nees) Kosterm,1
200,Phoenix Rupicola T. Anders,3
200,Plumaria alba,1
200,Plumeria Rubra L. Forma Rubra,3
200,Polyalthia Longifolia (Sonn.) Thwaites,1
200,Pongamia Pinnata (L.) Pierre,415
200,Pritchardia Pacifica Seem. & H. Wendl.,2
200,Prosopis Juliflora (Sw.) Dc.,2
200,Pseudobombax Ellipticum (H.B.K.) Dug,1
200,Pterocarpus Marsupium Roxb,14
200,Pterospermum Acerifolium (L.) Wild,2
200,Reutealis Trisperma (Blco.) Airy Shaw,1
200,Rhapis Excelsa Henry,6
200,Samanea Saman (Jacq.) Merr.,190
200,Santalum Album L,1
200,Sapindus Laurifolius Vahl,1
200,Sapium Sebiferum (L.) Roxb.,3
200,Saraca Asoca (Roxb.) De Wilde,50
200,Semecarpus Anacardium L.F,1
200,Sesbania Grandiflora (L.) Poiret,9
200,Shorea Roxburghii G. Don,1
200,Simarouba Glauca Dc.,2
200,Spathodea Campanulata P. Beauv,82
200,Spondias Pinnata (L.F.) Kurz,10
200,Swietenia Mahagoni (L.) Jacq.,211
200,Syzygium Cumini (L.) Skeels,1
200,Syzygium Jambos (L.) Alston,1
200,Syzygium Laetum (Buch. -Ham.),1
200,Syzygium Nervosum Dc,2
200,Syzygium Samarangese (Bl.) Merr. & Perry,1
200,Tabebuia Rosea (Bertol) Dc.,2
200,Terminalia Arjuna (Roxb. Ex Dc.) Wight & Arn.,2
200,Terminalia Catappa L,300
200,Thespesia Populnea,1
200,Wrightia Tinctoria (Roxb.) R. Br,144
200,Ziziphus Mauritiana Lam,6
200,ficus Drupacea,1
201,Acacia Auriculiformis Cunn. Ex Benth,3
201,Acacia Catechu (L. F.) Wild.,2
201,Acacia Nilotica (L.) Del. Subsp. Indica (Benth.) Brenan,2
201,Artocarpus Altitilis (Park.) Fosb.,1
201,Bauhinia Blakeana Dunn,1
201,Calophyllum Inophyllum L,1
201,Ceiba Pentandra (L.) Gaertn.,1
201,Cordia Wallichii G. Don,1
201,Delonix Regia (Bojer Ex Hook.) Raf.,1
201,Ficus Racemosa L.,1
201,Ficus Religiosa L.,4
201,Grevillea Robusta Cunn. Ex R. Br.,50
201,Mimusops Elengi L.,5
201,Muntingia Calabura L.,1
201,Others,1
201,Plumaria alba,1
201,Pongamia Pinnata (L.) Pierre,6
201,Pterocarpus Marsupium Roxb,1
201,Saraca Asoca (Roxb.) De Wilde,10
201,Sesbania Grandiflora (L.) Poiret,2
201,Spondias Pinnata (L.F.) Kurz,20
201,Tamarindus Indica L.,1
201,Terminalia Catappa L,14
201,Thespesia Populnea (L.) Sol. Ex Corr. Serr,1
201,Wrightia Tinctoria (Roxb.) R. Br,4
201,Ziziphus Mauritiana Lam,1
202,Artocarpus Heterophyllus Lam.,1
202,Madhuca Indica J. Gmelin,1
202,Markhamia Lutea (Benth.) K.Schum,1
202,Michelia Champaca L,1
202,Polyalthia Longifolia (Sonn.) Thwaites,1
202,Pongamia Pinnata (L.) Pierre,4
202,Samanea Saman (Jacq.) Merr.,7
202,Saraca Asoca (Roxb.) De Wilde,2
202,Spathodea Campanulata P. Beauv,6
202,Swietenia Mahagoni (L.) Jacq.,4
202,Terminalia Catappa L,1
204,Muntingia Calabura L.,1
204,Tabebuia Rosea (Bertol) Dc.,1
206,Artocarpus Heterophyllus Lam.,17
206,Azadirachta Indica A. Juss.,35
206,Calophyllum Inophyllum L,1
206,Cocos Nucifera L.,121
206,Cordia Wallichii G. Don,1
206,Delonix Regia (Bojer Ex Hook.) Raf.,35
206,Erythina Standleyana Krukoff,1
206,Erythrina Umbrosa Kunth,6
206,Ficus Benghalensis L.,8
206,Ficus Racemosa L.,5
206,Grevillea Robusta Cunn. Ex R. Br.,10
206,Malpighia Glabra L.,1
206,Mangifera Indica L.,46
206,Michelia Longifolia Blume,44
206,Millingtonia Hortensis L.F,5
206,Mimusops Elengi L.,22
206,Muntingia Calabura L.,5
206,Others,150
206,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,22
206,Phyllanthus Acidus (L.) Skeels,3
206,Plumeria Rubra L. Forma Acutifolia,2
206,Polyalthia Longifolia (Sonn.) Thwaites,1
206,Pongamia Pinnata (L.) Pierre,144
206,Psidium Guajava L.,15
206,Pterocarpus Marsupium Roxb,5
206,Ptychosperma Macarthuri Nichols,418
206,Roystonea Regia (H.B.K) O. F. Cook,41
206,Samanea Saman (Jacq.) Merr.,11
206,Saraca Asoca (Roxb.) De Wilde,155
206,Sesbania Grandiflora (L.) Poiret,1
206,Spathodea Campanulata P. Beauv,72
206,Swietenia Mahagoni (L.) Jacq.,11
206,Syzygium Cumini (L.) Skeels,8
206,Syzygium Nervosum Dc,2
206,Tabebuia Rosea (Bertol) Dc.,28
206,Tamarindus Indica L.,3
206,Tectona Grandis L.F,7
206,Terminalia Catappa L,60
206,Thespesia Populnea,18
206,Wrightia Tinctoria (Roxb.) R. Br,7
207,Acacia Auriculiformis Cunn. Ex Benth,1
207,Albizia Lebbeck (L.) Benth.,1
207,Annona Squamosa L,2
207,Artocarpus Heterophyllus Lam.,16
207,Azadirachta Indica A. Juss.,22
207,Bauhinia Blakeana Dunn,1
207,Bauhinia Purpurea L.,3
207,Bauhinia Racemosa Lam,5
207,Cocos Nucifera L.,152
207,Delonix Regia (Bojer Ex Hook.) Raf.,30
207,Emblica Officinalis Gaertn.,2
207,Erythina Standleyana Krukoff,27
207,Erythrina Umbrosa Kunth,13
207,Eucalyptus Tereticornis Sm.,2
207,Ficus Benghalensis L.,4
207,Ficus Infectoria Sensu Roxb. – Type 1,2
207,Ficus Racemosa L.,12
207,Ficus Religiosa L.,5
207,Grevillea Robusta Cunn. Ex R. Br.,30
207,Lonchocarpus Minimiflorus J.D. Smith,1
207,Madhuca Indica J. Gmelin,2
207,Mangifera Indica L.,46
207,Manilkara Zapota (L.) P. Royen,8
207,Markhamia Lutea (Benth.) K.Schum,2
207,Melia Azedarach L,1
207,Michelia Champaca L,1
207,Michelia Longifolia Blume,52
207,Millingtonia Hortensis L.F,10
207,Mimusops Elengi L.,22
207,Muntingia Calabura L.,14
207,Others,296
207,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,38
207,Plumeria Rubra L. Forma Acutifolia,3
207,Polyalthia Longifolia (Sonn.) Thwaites,8
207,Pongamia Pinnata (L.) Pierre,441
207,Psidium Guajava L.,9
207,Pterocarpus Marsupium Roxb,3
207,Ptychosperma Macarthuri Nichols,154
207,Roystonea Regia (H.B.K) O. F. Cook,11
207,Salix Tetrasperma Roxb,1
207,Samanea Saman (Jacq.) Merr.,20
207,Saraca Asoca (Roxb.) De Wilde,103
207,Spathodea Campanulata P. Beauv,72
207,Swietenia Mahagoni (L.) Jacq.,23
207,Syzygium Cumini (L.) Skeels,13
207,Syzygium Nervosum Dc,3
207,Tabebuia Rosea (Bertol) Dc.,31
207,Tamarindus Indica L.,4
207,Tectona Grandis L.F,65
207,Terminalia Catappa L,85
207,Terminalia Crenulata Roth,1
207,Thespesia Populnea,24
207,Wrightia Tinctoria (Roxb.) R. Br,13
208,Araucaria Columnaris,1
208,Artocarpus Heterophyllus Lam.,22
208,Azadirachta Indica A. Juss.,10
208,Bauhinia Purpurea L.,1
208,Bauhinia Racemosa Lam,1
208,Bauhinia Variegata L.,1
208,Cassia Grandis L.F,1
208,Ceiba Pentandra (L.) Gaertn.,2
208,Cocos Nucifera L.,91
208,Delonix Regia (Bojer Ex Hook.) Raf.,19
208,Erythrina Umbrosa Kunth,8
208,Ficus Benghalensis L.,6
208,Ficus Racemosa L.,4
208,Mangifera Indica L.,56
208,Manilkara Zapota (L.) P. Royen,3
208,Melia Azedarach L,2
208,Michelia Longifolia Blume,18
208,Millingtonia Hortensis L.F,6
208,Mimusops Elengi L.,49
208,Muntingia Calabura L.,11
208,Murraya Koenigii (L.) Spreng.,4
208,Others,219
208,Parkia Biglandulosa Wt. & Arn.,1
208,Peltophorum Pterocarpum (Dc.) Back. Ex K. Heyne,20
208,Phyllanthus Acidus (L.) Skeels,3
208,Plumeria Rubra L. Forma Acutifolia,4
208,Polyalthia Longifolia (Sonn.) Thwaites,2
208,Pongamia Pinnata (L.) Pierre,163
208,Psidium Guajava L.,7
208,Pterocarpus Marsupium Roxb,2
208,Ptychosperma Macarthuri Nichols,435
208,Roystonea Regia (H.B.K) O. F. Cook,16
208,Salix Tetrasperma Roxb,1
208,Samanea Saman (Jacq.) Merr.,6
208,Saraca Asoca (Roxb.) De Wilde,120
208,Spathodea Campanulata P. Beauv,69
208,Swietenia Mahagoni (L.) Jacq.,27
208,Syzygium Cumini (L.) Skeels,1
208,Tabebuia Rosea (Bertol) Dc.,28
208,Tamarindus Indica L.,4
208,Tectona Grandis L.F,3
208,Terminalia Catappa L,32
208,Terminalia Crenulata Roth,1
208,Thespesia Populnea,12
208,Vitex Altissima L.F,1
210,Araucaria Columnaris,5
210,Artocarpus Heterophyllus Lam.,27
210,Azadirachta Indica A. Juss.,6
210,Bauhinia Purpurea L.,22
